"Time (Y, M, D, T, min, sec)","Time < 1s","OUT1"
1/13/2025 1:58:08 PM,0.4092500,0.26001
1/13/2025 1:58:08 PM,0.4717500,0.25961
1/13/2025 1:58:08 PM,0.5342500,0.26049
1/13/2025 1:58:08 PM,0.5967500,0.26012
1/13/2025 1:58:08 PM,0.6592500,0.25685
1/13/2025 1:58:08 PM,0.7217500,0.25369
1/13/2025 1:58:08 PM,0.7842500,0.25077
1/13/2025 1:58:08 PM,0.8467500,0.24776
1/13/2025 1:58:08 PM,0.9092500,0.24525
1/13/2025 1:58:08 PM,0.9717500,0.24343
1/13/2025 1:58:09 PM,0.0342500,0.24060
1/13/2025 1:58:09 PM,0.0967500,0.23840
1/13/2025 1:58:09 PM,0.1592500,0.23803
1/13/2025 1:58:09 PM,0.2217500,0.23772
1/13/2025 1:58:09 PM,0.2842500,0.23793
1/13/2025 1:58:09 PM,0.3467500,0.23950
1/13/2025 1:58:09 PM,0.4092500,0.24041
1/13/2025 1:58:09 PM,0.4717500,0.24089
1/13/2025 1:58:09 PM,0.5342500,0.24185
1/13/2025 1:58:09 PM,0.5967500,0.24303
1/13/2025 1:58:09 PM,0.6592500,0.24567
1/13/2025 1:58:09 PM,0.7217500,0.24856
1/13/2025 1:58:09 PM,0.7842500,0.24883
1/13/2025 1:58:09 PM,0.8467500,0.24768
1/13/2025 1:58:09 PM,0.9092500,0.24744
1/13/2025 1:58:09 PM,0.9717500,0.24970
1/13/2025 1:58:10 PM,0.0342500,0.25369
1/13/2025 1:58:10 PM,0.0967500,0.25475
1/13/2025 1:58:10 PM,0.1592500,0.25220
1/13/2025 1:58:10 PM,0.2217500,0.25003
1/13/2025 1:58:10 PM,0.2842500,0.25039
1/13/2025 1:58:10 PM,0.3467500,0.25471
1/13/2025 1:58:10 PM,0.4092500,0.25935
1/13/2025 1:58:10 PM,0.4717500,0.25533
1/13/2025 1:58:10 PM,0.5342500,0.24754
1/13/2025 1:58:10 PM,0.5967500,0.24231
1/13/2025 1:58:10 PM,0.6592500,0.23910
1/13/2025 1:58:10 PM,0.7217500,0.24006
1/13/2025 1:58:10 PM,0.7842500,0.24241
1/13/2025 1:58:10 PM,0.8467500,0.24283
1/13/2025 1:58:10 PM,0.9092500,0.24123
1/13/2025 1:58:10 PM,0.9717500,0.23936
1/13/2025 1:58:11 PM,0.0342500,0.23977
1/13/2025 1:58:11 PM,0.0967500,0.23991
1/13/2025 1:58:11 PM,0.1592500,0.23849
1/13/2025 1:58:11 PM,0.2217500,0.23803
1/13/2025 1:58:11 PM,0.2842500,0.23816
1/13/2025 1:58:11 PM,0.3467500,0.23796
1/13/2025 1:58:11 PM,0.4092500,0.23742
1/13/2025 1:58:11 PM,0.4717500,0.23696
1/13/2025 1:58:11 PM,0.5342500,0.23792
1/13/2025 1:58:11 PM,0.5967500,0.24019
1/13/2025 1:58:11 PM,0.6592500,0.24014
1/13/2025 1:58:11 PM,0.7217500,0.23503
1/13/2025 1:58:11 PM,0.7842500,0.22917
1/13/2025 1:58:11 PM,0.8467500,0.22598
1/13/2025 1:58:11 PM,0.9092500,0.22333
1/13/2025 1:58:11 PM,0.9717500,0.22107
1/13/2025 1:58:12 PM,0.0342500,0.22126
1/13/2025 1:58:12 PM,0.0967500,0.22295
1/13/2025 1:58:12 PM,0.1592500,0.22472
1/13/2025 1:58:12 PM,0.2217500,0.22700
1/13/2025 1:58:12 PM,0.2842500,0.23066
1/13/2025 1:58:12 PM,0.3467500,0.24016
1/13/2025 1:58:12 PM,0.4092500,0.24519
1/13/2025 1:58:12 PM,0.4717500,0.23936
1/13/2025 1:58:12 PM,0.5342500,0.23770
1/13/2025 1:58:12 PM,0.5967500,0.23886
1/13/2025 1:58:12 PM,0.6592500,0.23886
1/13/2025 1:58:12 PM,0.7217500,0.23599
1/13/2025 1:58:12 PM,0.7842500,0.23169
1/13/2025 1:58:12 PM,0.8467500,0.23106
1/13/2025 1:58:12 PM,0.9092500,0.23208
1/13/2025 1:58:12 PM,0.9717500,0.23304
1/13/2025 1:58:13 PM,0.0342500,0.23236
1/13/2025 1:58:13 PM,0.0967500,0.23269
1/13/2025 1:58:13 PM,0.1592500,0.23676
1/13/2025 1:58:13 PM,0.2217500,0.24250
1/13/2025 1:58:13 PM,0.2842500,0.25215
1/13/2025 1:58:13 PM,0.3467500,0.25327
1/13/2025 1:58:13 PM,0.4092500,0.24825
1/13/2025 1:58:13 PM,0.4717500,0.24656
1/13/2025 1:58:13 PM,0.5342500,0.24406
1/13/2025 1:58:13 PM,0.5967500,0.24539
1/13/2025 1:58:13 PM,0.6592500,0.24431
1/13/2025 1:58:13 PM,0.7217500,0.24335
1/13/2025 1:58:13 PM,0.7842500,0.24969
1/13/2025 1:58:13 PM,0.8467500,0.25182
1/13/2025 1:58:13 PM,0.9092500,0.24756
1/13/2025 1:58:13 PM,0.9717500,0.24510
1/13/2025 1:58:14 PM,0.0342500,0.24676
1/13/2025 1:58:14 PM,0.0967500,0.24561
1/13/2025 1:58:14 PM,0.1592500,0.23796
1/13/2025 1:58:14 PM,0.2217500,0.23439
1/13/2025 1:58:14 PM,0.2842500,0.23549
1/13/2025 1:58:14 PM,0.3467500,0.23708
1/13/2025 1:58:14 PM,0.4092500,0.24148
1/13/2025 1:58:14 PM,0.4717500,0.24477
1/13/2025 1:58:14 PM,0.5342500,0.24526
1/13/2025 1:58:14 PM,0.5967500,0.24756
1/13/2025 1:58:14 PM,0.6592500,0.25487
1/13/2025 1:58:14 PM,0.7217500,0.25382
1/13/2025 1:58:14 PM,0.7842500,0.24663
1/13/2025 1:58:14 PM,0.8467500,0.24438
1/13/2025 1:58:14 PM,0.9092500,0.24025
1/13/2025 1:58:14 PM,0.9717500,0.23700
1/13/2025 1:58:15 PM,0.0342500,0.23430
1/13/2025 1:58:15 PM,0.0967500,0.23214
1/13/2025 1:58:15 PM,0.1592500,0.23178
1/13/2025 1:58:15 PM,0.2217500,0.23134
1/13/2025 1:58:15 PM,0.2842500,0.23348
1/13/2025 1:58:15 PM,0.3467500,0.23468
1/13/2025 1:58:15 PM,0.4092500,0.23398
1/13/2025 1:58:15 PM,0.4717500,0.23363
1/13/2025 1:58:15 PM,0.5342500,0.23412
1/13/2025 1:58:15 PM,0.5967500,0.23864
1/13/2025 1:58:15 PM,0.6592500,0.24629
1/13/2025 1:58:15 PM,0.7217500,0.25391
1/13/2025 1:58:15 PM,0.7842500,0.25339
1/13/2025 1:58:15 PM,0.8467500,0.24942
1/13/2025 1:58:15 PM,0.9092500,0.25081
1/13/2025 1:58:15 PM,0.9717500,0.25399
1/13/2025 1:58:16 PM,0.0342500,0.25593
1/13/2025 1:58:16 PM,0.0967500,0.25024
1/13/2025 1:58:16 PM,0.1592500,0.24147
1/13/2025 1:58:16 PM,0.2217500,0.23792
1/13/2025 1:58:16 PM,0.2842500,0.23761
1/13/2025 1:58:16 PM,0.3467500,0.23881
1/13/2025 1:58:16 PM,0.4092500,0.23581
1/13/2025 1:58:16 PM,0.4717500,0.23215
1/13/2025 1:58:16 PM,0.5342500,0.23206
1/13/2025 1:58:16 PM,0.5967500,0.23357
1/13/2025 1:58:16 PM,0.6592500,0.23793
1/13/2025 1:58:16 PM,0.7217500,0.23876
1/13/2025 1:58:16 PM,0.7842500,0.23412
1/13/2025 1:58:16 PM,0.8467500,0.23069
1/13/2025 1:58:16 PM,0.9092500,0.22985
1/13/2025 1:58:16 PM,0.9717500,0.22858
1/13/2025 1:58:17 PM,0.0342500,0.22728
1/13/2025 1:58:17 PM,0.0967500,0.22316
1/13/2025 1:58:17 PM,0.1592500,0.21841
1/13/2025 1:58:17 PM,0.2217500,0.21732
1/13/2025 1:58:17 PM,0.2842500,0.21672
1/13/2025 1:58:17 PM,0.3467500,0.21710
1/13/2025 1:58:17 PM,0.4092500,0.21947
1/13/2025 1:58:17 PM,0.4717500,0.21813
1/13/2025 1:58:17 PM,0.5342500,0.21500
1/13/2025 1:58:17 PM,0.5967500,0.21501
1/13/2025 1:58:17 PM,0.6592500,0.21634
1/13/2025 1:58:17 PM,0.7217500,0.21804
1/13/2025 1:58:17 PM,0.7842500,0.21897
1/13/2025 1:58:17 PM,0.8467500,0.21899
1/13/2025 1:58:17 PM,0.9092500,0.21770
1/13/2025 1:58:17 PM,0.9717500,0.21633
1/13/2025 1:58:18 PM,0.0342500,0.21494
1/13/2025 1:58:18 PM,0.0967500,0.21379
1/13/2025 1:58:18 PM,0.1592500,0.21332
1/13/2025 1:58:18 PM,0.2217500,0.21293
1/13/2025 1:58:18 PM,0.2842500,0.21277
1/13/2025 1:58:18 PM,0.3467500,0.21193
1/13/2025 1:58:18 PM,0.4092500,0.21010
1/13/2025 1:58:18 PM,0.4717500,0.20911
1/13/2025 1:58:18 PM,0.5342500,0.21047
1/13/2025 1:58:18 PM,0.5967500,0.21348
1/13/2025 1:58:18 PM,0.6592500,0.21671
1/13/2025 1:58:18 PM,0.7217500,0.21629
1/13/2025 1:58:18 PM,0.7842500,0.21498
1/13/2025 1:58:18 PM,0.8467500,0.21217
1/13/2025 1:58:18 PM,0.9092500,0.20610
1/13/2025 1:58:18 PM,0.9717500,0.20461
1/13/2025 1:58:19 PM,0.0342500,0.20502
1/13/2025 1:58:19 PM,0.0967500,0.20524
1/13/2025 1:58:19 PM,0.1592500,0.20437
1/13/2025 1:58:19 PM,0.2217500,0.20201
1/13/2025 1:58:19 PM,0.2842500,0.20012
1/13/2025 1:58:19 PM,0.3467500,0.19899
1/13/2025 1:58:19 PM,0.4092500,0.19792
1/13/2025 1:58:19 PM,0.4717500,0.19744
1/13/2025 1:58:19 PM,0.5342500,0.19859
1/13/2025 1:58:19 PM,0.5967500,0.19988
1/13/2025 1:58:19 PM,0.6592500,0.20002
1/13/2025 1:58:19 PM,0.7217500,0.20077
1/13/2025 1:58:19 PM,0.7842500,0.20142
1/13/2025 1:58:19 PM,0.8467500,0.20312
1/13/2025 1:58:19 PM,0.9092500,0.20964
1/13/2025 1:58:19 PM,0.9717500,0.21815
1/13/2025 1:58:20 PM,0.0342500,0.22797
1/13/2025 1:58:20 PM,0.0967500,0.22290
1/13/2025 1:58:20 PM,0.1592500,0.21018
1/13/2025 1:58:20 PM,0.2217500,0.20995
1/13/2025 1:58:20 PM,0.2842500,0.21543
1/13/2025 1:58:20 PM,0.3467500,0.21408
1/13/2025 1:58:20 PM,0.4092500,0.20747
1/13/2025 1:58:20 PM,0.4717500,0.20702
1/13/2025 1:58:20 PM,0.5342500,0.20593
1/13/2025 1:58:20 PM,0.5967500,0.20278
1/13/2025 1:58:20 PM,0.6592500,0.20016
1/13/2025 1:58:20 PM,0.7217500,0.19877
1/13/2025 1:58:20 PM,0.7842500,0.19845
1/13/2025 1:58:20 PM,0.8467500,0.19967
1/13/2025 1:58:20 PM,0.9092500,0.20202
1/13/2025 1:58:20 PM,0.9717500,0.20579
1/13/2025 1:58:21 PM,0.0342500,0.21189
1/13/2025 1:58:21 PM,0.0967500,0.21651
1/13/2025 1:58:21 PM,0.1592500,0.21628
1/13/2025 1:58:21 PM,0.2217500,0.21388
1/13/2025 1:58:21 PM,0.2842500,0.21599
1/13/2025 1:58:21 PM,0.3467500,0.22190
1/13/2025 1:58:21 PM,0.4092500,0.23056
1/13/2025 1:58:21 PM,0.4717500,0.24561
1/13/2025 1:58:21 PM,0.5342500,0.27621
1/13/2025 1:58:21 PM,0.5967500,0.31459
1/13/2025 1:58:21 PM,0.6592500,0.31521
1/13/2025 1:58:21 PM,0.7217500,0.28678
1/13/2025 1:58:21 PM,0.7842500,0.27113
1/13/2025 1:58:21 PM,0.8467500,0.25868
1/13/2025 1:58:21 PM,0.9092500,0.24753
1/13/2025 1:58:21 PM,0.9717500,0.24200
1/13/2025 1:58:22 PM,0.0342500,0.23835
1/13/2025 1:58:22 PM,0.0967500,0.23539
1/13/2025 1:58:22 PM,0.1592500,0.23636
1/13/2025 1:58:22 PM,0.2217500,0.23673
1/13/2025 1:58:22 PM,0.2842500,0.23643
1/13/2025 1:58:22 PM,0.3467500,0.24013
1/13/2025 1:58:22 PM,0.4092500,0.24149
1/13/2025 1:58:22 PM,0.4717500,0.24015
1/13/2025 1:58:22 PM,0.5342500,0.23961
1/13/2025 1:58:22 PM,0.5967500,0.24029
1/13/2025 1:58:22 PM,0.6592500,0.24332
1/13/2025 1:58:22 PM,0.7217500,0.24936
1/13/2025 1:58:22 PM,0.7842500,0.25226
1/13/2025 1:58:22 PM,0.8467500,0.24776
1/13/2025 1:58:22 PM,0.9092500,0.24217
1/13/2025 1:58:22 PM,0.9717500,0.23857
1/13/2025 1:58:23 PM,0.0342500,0.23865
1/13/2025 1:58:23 PM,0.0967500,0.24144
1/13/2025 1:58:23 PM,0.1592500,0.24536
1/13/2025 1:58:23 PM,0.2217500,0.24581
1/13/2025 1:58:23 PM,0.2842500,0.24487
1/13/2025 1:58:23 PM,0.3467500,0.24766
1/13/2025 1:58:23 PM,0.4092500,0.25041
1/13/2025 1:58:23 PM,0.4717500,0.25100
1/13/2025 1:58:23 PM,0.5342500,0.25039
1/13/2025 1:58:23 PM,0.5967500,0.24942
1/13/2025 1:58:23 PM,0.6592500,0.24730
1/13/2025 1:58:23 PM,0.7217500,0.24665
1/13/2025 1:58:23 PM,0.7842500,0.24768
1/13/2025 1:58:23 PM,0.8467500,0.24790
1/13/2025 1:58:23 PM,0.9092500,0.24624
1/13/2025 1:58:23 PM,0.9717500,0.24638
1/13/2025 1:58:24 PM,0.0342500,0.25307
1/13/2025 1:58:24 PM,0.0967500,0.25902
1/13/2025 1:58:24 PM,0.1592500,0.26151
1/13/2025 1:58:24 PM,0.2217500,0.26877
1/13/2025 1:58:24 PM,0.2842500,0.27806
1/13/2025 1:58:24 PM,0.3467500,0.28560
1/13/2025 1:58:24 PM,0.4092500,0.27992
1/13/2025 1:58:24 PM,0.4717500,0.26207
1/13/2025 1:58:24 PM,0.5342500,0.25187
1/13/2025 1:58:24 PM,0.5967500,0.24792
1/13/2025 1:58:24 PM,0.6592500,0.24651
1/13/2025 1:58:24 PM,0.7217500,0.24818
1/13/2025 1:58:24 PM,0.7842500,0.25058
1/13/2025 1:58:24 PM,0.8467500,0.25009
1/13/2025 1:58:24 PM,0.9092500,0.25093
1/13/2025 1:58:24 PM,0.9717500,0.25567
1/13/2025 1:58:25 PM,0.0342500,0.26849
1/13/2025 1:58:25 PM,0.0967500,0.27333
1/13/2025 1:58:25 PM,0.1592500,0.26056
1/13/2025 1:58:25 PM,0.2217500,0.24915
1/13/2025 1:58:25 PM,0.2842500,0.24316
1/13/2025 1:58:25 PM,0.3467500,0.23995
1/13/2025 1:58:25 PM,0.4092500,0.23789
1/13/2025 1:58:25 PM,0.4717500,0.23644
1/13/2025 1:58:25 PM,0.5342500,0.23696
1/13/2025 1:58:25 PM,0.5967500,0.23647
1/13/2025 1:58:25 PM,0.6592500,0.23065
1/13/2025 1:58:25 PM,0.7217500,0.22509
1/13/2025 1:58:25 PM,0.7842500,0.22320
1/13/2025 1:58:25 PM,0.8467500,0.22278
1/13/2025 1:58:25 PM,0.9092500,0.22372
1/13/2025 1:58:25 PM,0.9717500,0.22518
1/13/2025 1:58:26 PM,0.0342500,0.22606
1/13/2025 1:58:26 PM,0.0967500,0.22902
1/13/2025 1:58:26 PM,0.1592500,0.23931
1/13/2025 1:58:26 PM,0.2217500,0.25413
1/13/2025 1:58:26 PM,0.2842500,0.25638
1/13/2025 1:58:26 PM,0.3467500,0.24480
1/13/2025 1:58:26 PM,0.4092500,0.23622
1/13/2025 1:58:26 PM,0.4717500,0.23197
1/13/2025 1:58:26 PM,0.5342500,0.22642
1/13/2025 1:58:26 PM,0.5967500,0.22137
1/13/2025 1:58:26 PM,0.6592500,0.22082
1/13/2025 1:58:26 PM,0.7217500,0.22408
1/13/2025 1:58:26 PM,0.7842500,0.22217
1/13/2025 1:58:26 PM,0.8467500,0.21633
1/13/2025 1:58:26 PM,0.9092500,0.21607
1/13/2025 1:58:26 PM,0.9717500,0.21774
1/13/2025 1:58:27 PM,0.0342500,0.21965
1/13/2025 1:58:27 PM,0.0967500,0.21824
1/13/2025 1:58:27 PM,0.1592500,0.21324
1/13/2025 1:58:27 PM,0.2217500,0.21323
1/13/2025 1:58:27 PM,0.2842500,0.22072
1/13/2025 1:58:27 PM,0.3467500,0.23334
1/13/2025 1:58:27 PM,0.4092500,0.24677
1/13/2025 1:58:27 PM,0.4717500,0.25158
1/13/2025 1:58:27 PM,0.5342500,0.26138
1/13/2025 1:58:27 PM,0.5967500,0.26043
1/13/2025 1:58:27 PM,0.6592500,0.24208
1/13/2025 1:58:27 PM,0.7217500,0.23474
1/13/2025 1:58:27 PM,0.7842500,0.23528
1/13/2025 1:58:27 PM,0.8467500,0.23860
1/13/2025 1:58:27 PM,0.9092500,0.25140
1/13/2025 1:58:27 PM,0.9717500,0.25635
1/13/2025 1:58:28 PM,0.0342500,0.24631
1/13/2025 1:58:28 PM,0.0967500,0.23957
1/13/2025 1:58:28 PM,0.1592500,0.23682
1/13/2025 1:58:28 PM,0.2217500,0.23443
1/13/2025 1:58:28 PM,0.2842500,0.23017
1/13/2025 1:58:28 PM,0.3467500,0.22458
1/13/2025 1:58:28 PM,0.4092500,0.22447
1/13/2025 1:58:28 PM,0.4717500,0.24033
1/13/2025 1:58:28 PM,0.5342500,0.26063
1/13/2025 1:58:28 PM,0.5967500,0.25732
1/13/2025 1:58:28 PM,0.6592500,0.24496
1/13/2025 1:58:28 PM,0.7217500,0.24416
1/13/2025 1:58:28 PM,0.7842500,0.24764
1/13/2025 1:58:28 PM,0.8467500,0.24744
1/13/2025 1:58:28 PM,0.9092500,0.24577
1/13/2025 1:58:28 PM,0.9717500,0.24516
1/13/2025 1:58:29 PM,0.0342500,0.24017
1/13/2025 1:58:29 PM,0.0967500,0.24041
1/13/2025 1:58:29 PM,0.1592500,0.25130
1/13/2025 1:58:29 PM,0.2217500,0.26833
1/13/2025 1:58:29 PM,0.2842500,0.27036
1/13/2025 1:58:29 PM,0.3467500,0.25814
1/13/2025 1:58:29 PM,0.4092500,0.25266
1/13/2025 1:58:29 PM,0.4717500,0.25369
1/13/2025 1:58:29 PM,0.5342500,0.25567
1/13/2025 1:58:29 PM,0.5967500,0.25654
1/13/2025 1:58:29 PM,0.6592500,0.25399
1/13/2025 1:58:29 PM,0.7217500,0.25147
1/13/2025 1:58:29 PM,0.7842500,0.25127
1/13/2025 1:58:29 PM,0.8467500,0.24703
1/13/2025 1:58:29 PM,0.9092500,0.24071
1/13/2025 1:58:29 PM,0.9717500,0.23675
1/13/2025 1:58:30 PM,0.0342500,0.23631
1/13/2025 1:58:30 PM,0.0967500,0.23816
1/13/2025 1:58:30 PM,0.1592500,0.24269
1/13/2025 1:58:30 PM,0.2217500,0.24653
1/13/2025 1:58:30 PM,0.2842500,0.24851
1/13/2025 1:58:30 PM,0.3467500,0.24948
1/13/2025 1:58:30 PM,0.4092500,0.24916
1/13/2025 1:58:30 PM,0.4717500,0.24909
1/13/2025 1:58:30 PM,0.5342500,0.25039
1/13/2025 1:58:30 PM,0.5967500,0.25328
1/13/2025 1:58:30 PM,0.6592500,0.25951
1/13/2025 1:58:30 PM,0.7217500,0.26857
1/13/2025 1:58:30 PM,0.7842500,0.26872
1/13/2025 1:58:30 PM,0.8467500,0.26072
1/13/2025 1:58:30 PM,0.9092500,0.25595
1/13/2025 1:58:30 PM,0.9717500,0.25696
1/13/2025 1:58:31 PM,0.0342500,0.25677
1/13/2025 1:58:31 PM,0.0967500,0.25986
1/13/2025 1:58:31 PM,0.1592500,0.26161
1/13/2025 1:58:31 PM,0.2217500,0.25738
1/13/2025 1:58:31 PM,0.2842500,0.25481
1/13/2025 1:58:31 PM,0.3467500,0.25184
1/13/2025 1:58:31 PM,0.4092500,0.24823
1/13/2025 1:58:31 PM,0.4717500,0.24743
1/13/2025 1:58:31 PM,0.5342500,0.24908
1/13/2025 1:58:31 PM,0.5967500,0.25342
1/13/2025 1:58:31 PM,0.6592500,0.25560
1/13/2025 1:58:31 PM,0.7217500,0.26051
1/13/2025 1:58:31 PM,0.7842500,0.26359
1/13/2025 1:58:31 PM,0.8467500,0.25837
1/13/2025 1:58:31 PM,0.9092500,0.25540
1/13/2025 1:58:31 PM,0.9717500,0.25436
1/13/2025 1:58:32 PM,0.0342500,0.25369
1/13/2025 1:58:32 PM,0.0967500,0.25260
1/13/2025 1:58:32 PM,0.1592500,0.25036
1/13/2025 1:58:32 PM,0.2217500,0.25801
1/13/2025 1:58:32 PM,0.2842500,0.26404
1/13/2025 1:58:32 PM,0.3467500,0.25575
1/13/2025 1:58:32 PM,0.4092500,0.24799
1/13/2025 1:58:32 PM,0.4717500,0.24144
1/13/2025 1:58:32 PM,0.5342500,0.23468
1/13/2025 1:58:32 PM,0.5967500,0.23219
1/13/2025 1:58:32 PM,0.6592500,0.23164
1/13/2025 1:58:32 PM,0.7217500,0.23488
1/13/2025 1:58:32 PM,0.7842500,0.24365
1/13/2025 1:58:32 PM,0.8467500,0.24702
1/13/2025 1:58:32 PM,0.9092500,0.24302
1/13/2025 1:58:32 PM,0.9717500,0.24103
1/13/2025 1:58:33 PM,0.0342500,0.23962
1/13/2025 1:58:33 PM,0.0967500,0.23871
1/13/2025 1:58:33 PM,0.1592500,0.24177
1/13/2025 1:58:33 PM,0.2217500,0.24668
1/13/2025 1:58:33 PM,0.2842500,0.24471
1/13/2025 1:58:33 PM,0.3467500,0.23914
1/13/2025 1:58:33 PM,0.4092500,0.23548
1/13/2025 1:58:33 PM,0.4717500,0.23196
1/13/2025 1:58:33 PM,0.5342500,0.23063
1/13/2025 1:58:33 PM,0.5967500,0.23081
1/13/2025 1:58:33 PM,0.6592500,0.23356
1/13/2025 1:58:33 PM,0.7217500,0.23699
1/13/2025 1:58:33 PM,0.7842500,0.24067
1/13/2025 1:58:33 PM,0.8467500,0.24426
1/13/2025 1:58:33 PM,0.9092500,0.24427
1/13/2025 1:58:33 PM,0.9717500,0.24561
1/13/2025 1:58:34 PM,0.0342500,0.25104
1/13/2025 1:58:34 PM,0.0967500,0.25241
1/13/2025 1:58:34 PM,0.1592500,0.25163
1/13/2025 1:58:34 PM,0.2217500,0.25411
1/13/2025 1:58:34 PM,0.2842500,0.25543
1/13/2025 1:58:34 PM,0.3467500,0.25631
1/13/2025 1:58:34 PM,0.4092500,0.25901
1/13/2025 1:58:34 PM,0.4717500,0.26496
1/13/2025 1:58:34 PM,0.5342500,0.27271
1/13/2025 1:58:34 PM,0.5967500,0.27329
1/13/2025 1:58:34 PM,0.6592500,0.26331
1/13/2025 1:58:34 PM,0.7217500,0.25133
1/13/2025 1:58:34 PM,0.7842500,0.24242
1/13/2025 1:58:34 PM,0.8467500,0.23724
1/13/2025 1:58:34 PM,0.9092500,0.23741
1/13/2025 1:58:34 PM,0.9717500,0.23942
1/13/2025 1:58:35 PM,0.0342500,0.23866
1/13/2025 1:58:35 PM,0.0967500,0.23634
1/13/2025 1:58:35 PM,0.1592500,0.23752
1/13/2025 1:58:35 PM,0.2217500,0.23808
1/13/2025 1:58:35 PM,0.2842500,0.23798
1/13/2025 1:58:35 PM,0.3467500,0.23892
1/13/2025 1:58:35 PM,0.4092500,0.23628
1/13/2025 1:58:35 PM,0.4717500,0.23320
1/13/2025 1:58:35 PM,0.5342500,0.23221
1/13/2025 1:58:35 PM,0.5967500,0.23242
1/13/2025 1:58:35 PM,0.6592500,0.23463
1/13/2025 1:58:35 PM,0.7217500,0.23689
1/13/2025 1:58:35 PM,0.7842500,0.23920
1/13/2025 1:58:35 PM,0.8467500,0.24305
1/13/2025 1:58:35 PM,0.9092500,0.24516
1/13/2025 1:58:35 PM,0.9717500,0.24714
1/13/2025 1:58:36 PM,0.0342500,0.24918
1/13/2025 1:58:36 PM,0.0967500,0.24681
1/13/2025 1:58:36 PM,0.1592500,0.24404
1/13/2025 1:58:36 PM,0.2217500,0.24324
1/13/2025 1:58:36 PM,0.2842500,0.24006
1/13/2025 1:58:36 PM,0.3467500,0.23797
1/13/2025 1:58:36 PM,0.4092500,0.23941
1/13/2025 1:58:36 PM,0.4717500,0.23629
1/13/2025 1:58:36 PM,0.5342500,0.23017
1/13/2025 1:58:36 PM,0.5967500,0.22743
1/13/2025 1:58:36 PM,0.6592500,0.22661
1/13/2025 1:58:36 PM,0.7217500,0.22735
1/13/2025 1:58:36 PM,0.7842500,0.23125
1/13/2025 1:58:36 PM,0.8467500,0.23680
1/13/2025 1:58:36 PM,0.9092500,0.23639
1/13/2025 1:58:36 PM,0.9717500,0.23050
1/13/2025 1:58:37 PM,0.0342500,0.22658
1/13/2025 1:58:37 PM,0.0967500,0.22334
1/13/2025 1:58:37 PM,0.1592500,0.22033
1/13/2025 1:58:37 PM,0.2217500,0.21927
1/13/2025 1:58:37 PM,0.2842500,0.22009
1/13/2025 1:58:37 PM,0.3467500,0.21954
1/13/2025 1:58:37 PM,0.4092500,0.21769
1/13/2025 1:58:37 PM,0.4717500,0.21865
1/13/2025 1:58:37 PM,0.5342500,0.22318
1/13/2025 1:58:37 PM,0.5967500,0.23678
1/13/2025 1:58:37 PM,0.6592500,0.24715
1/13/2025 1:58:37 PM,0.7217500,0.24368
1/13/2025 1:58:37 PM,0.7842500,0.23508
1/13/2025 1:58:37 PM,0.8467500,0.22738
1/13/2025 1:58:37 PM,0.9092500,0.22382
1/13/2025 1:58:37 PM,0.9717500,0.22332
1/13/2025 1:58:38 PM,0.0342500,0.22348
1/13/2025 1:58:38 PM,0.0967500,0.22212
1/13/2025 1:58:38 PM,0.1592500,0.21927
1/13/2025 1:58:38 PM,0.2217500,0.21841
1/13/2025 1:58:38 PM,0.2842500,0.21969
1/13/2025 1:58:38 PM,0.3467500,0.22005
1/13/2025 1:58:38 PM,0.4092500,0.22042
1/13/2025 1:58:38 PM,0.4717500,0.22195
1/13/2025 1:58:38 PM,0.5342500,0.22529
1/13/2025 1:58:38 PM,0.5967500,0.22944
1/13/2025 1:58:38 PM,0.6592500,0.23232
1/13/2025 1:58:38 PM,0.7217500,0.23439
1/13/2025 1:58:38 PM,0.7842500,0.23686
1/13/2025 1:58:38 PM,0.8467500,0.23404
1/13/2025 1:58:38 PM,0.9092500,0.22849
1/13/2025 1:58:38 PM,0.9717500,0.23178
1/13/2025 1:58:39 PM,0.0342500,0.23398
1/13/2025 1:58:39 PM,0.0967500,0.23161
1/13/2025 1:58:39 PM,0.1592500,0.23145
1/13/2025 1:58:39 PM,0.2217500,0.23401
1/13/2025 1:58:39 PM,0.2842500,0.23623
1/13/2025 1:58:39 PM,0.3467500,0.23725
1/13/2025 1:58:39 PM,0.4092500,0.23685
1/13/2025 1:58:39 PM,0.4717500,0.23450
1/13/2025 1:58:39 PM,0.5342500,0.23243
1/13/2025 1:58:39 PM,0.5967500,0.23213
1/13/2025 1:58:39 PM,0.6592500,0.23315
1/13/2025 1:58:39 PM,0.7217500,0.23273
1/13/2025 1:58:39 PM,0.7842500,0.23174
1/13/2025 1:58:39 PM,0.8467500,0.23405
1/13/2025 1:58:39 PM,0.9092500,0.23749
1/13/2025 1:58:39 PM,0.9717500,0.24296
1/13/2025 1:58:40 PM,0.0342500,0.24192
1/13/2025 1:58:40 PM,0.0967500,0.23312
1/13/2025 1:58:40 PM,0.1592500,0.22752
1/13/2025 1:58:40 PM,0.2217500,0.22411
1/13/2025 1:58:40 PM,0.2842500,0.22156
1/13/2025 1:58:40 PM,0.3467500,0.21982
1/13/2025 1:58:40 PM,0.4092500,0.21773
1/13/2025 1:58:40 PM,0.4717500,0.21594
1/13/2025 1:58:40 PM,0.5342500,0.21527
1/13/2025 1:58:40 PM,0.5967500,0.21506
1/13/2025 1:58:40 PM,0.6592500,0.21598
